Zdroj;Èas;prefix address;prefix mask;metrika;next-hop
B;4081;5.213.32.0;20;[20/0];via 4.68.4.46
B;4081;5.213.48.0;20;[20/0];via 4.68.4.46
B;4081;5.213.64.0;18;[20/0];via 4.68.4.46
B;4081;5.213.64.0;20;[20/0];via 4.68.4.46
B;4081;5.213.80.0;20;[20/0];via 4.68.4.46
B;4081;5.213.96.0;20;[20/0];via 4.68.4.46
B;4081;5.213.112.0;20;[20/0];via 4.68.4.46
B;183600;5.213.128.0;17;[20/0];via 64.71.137.241
B;183600;5.213.128.0;18;[20/0];via 64.71.137.241
B;183600;5.213.128.0;20;[20/0];via 64.71.137.241
B;183600;5.213.144.0;20;[20/0];via 64.71.137.241
B;183600;5.213.160.0;20;[20/0];via 64.71.137.241
B;183600;5.213.176.0;20;[20/0];via 64.71.137.241
B;183600;5.213.192.0;18;[20/0];via 64.71.137.241
B;183600;5.213.192.0;20;[20/0];via 64.71.137.241
B;183600;5.213.208.0;20;[20/0];via 64.71.137.241
B;183600;5.213.224.0;20;[20/0];via 64.71.137.241
B;183600;5.213.240.0;20;[20/0];via 64.71.137.241
B;4081;5.214.0.0;16;[20/0];via 4.68.4.46
B;4081;5.214.0.0;17;[20/0];via 4.68.4.46
B;4081;5.214.0.0;18;[20/0];via 4.68.4.46
B;4081;5.214.0.0;20;[20/0];via 4.68.4.46
B;4081;5.214.16.0;20;[20/0];via 4.68.4.46
B;4081;5.214.32.0;20;[20/0];via 4.68.4.46
B;4081;5.214.48.0;20;[20/0];via 4.68.4.46
B;4081;5.214.64.0;18;[20/0];via 4.68.4.46
B;4081;5.214.64.0;20;[20/0];via 4.68.4.46
B;4081;5.214.80.0;20;[20/0];via 4.68.4.46
B;4081;5.214.96.0;20;[20/0];via 4.68.4.46
B;4081;5.214.112.0;20;[20/0];via 4.68.4.46
B;4081;5.214.128.0;17;[20/0];via 4.68.4.46
B;4081;5.214.128.0;18;[20/0];via 4.68.4.46
B;4081;5.214.128.0;20;[20/0];via 4.68.4.46
B;4081;5.214.144.0;20;[20/0];via 4.68.4.46
B;4081;5.214.160.0;20;[20/0];via 4.68.4.46
B;4081;5.214.176.0;20;[20/0];via 4.68.4.46
B;4081;5.214.192.0;18;[20/0];via 4.68.4.46
B;4081;5.214.192.0;20;[20/0];via 4.68.4.46
B;4081;5.214.208.0;20;[20/0];via 4.68.4.46
B;4081;5.214.224.0;20;[20/0];via 4.68.4.46
B;4081;5.214.240.0;20;[20/0];via 4.68.4.46
B;237600;5.215.0.0;17;[20/0];via 64.71.137.241
B;237600;5.215.0.0;18;[20/0];via 64.71.137.241
B;15553;5.215.0.0;20;[20/10];via 89.149.178.10
B;15553;5.215.16.0;20;[20/10];via 89.149.178.10
B;15553;5.215.32.0;20;[20/10];via 89.149.178.10
B;15553;5.215.48.0;20;[20/10];via 89.149.178.10
B;237600;5.215.64.0;18;[20/0];via 64.71.137.241
B;15553;5.215.64.0;20;[20/10];via 89.149.178.10
B;15553;5.215.80.0;20;[20/10];via 89.149.178.10
B;15553;5.215.96.0;20;[20/10];via 89.149.178.10
B;15553;5.215.112.0;20;[20/10];via 89.149.178.10
B;237600;5.215.128.0;17;[20/0];via 64.71.137.241
B;237600;5.215.128.0;18;[20/0];via 64.71.137.241
B;237600;5.215.128.0;20;[20/0];via 64.71.137.241
B;237600;5.215.144.0;20;[20/0];via 64.71.137.241
B;237600;5.215.160.0;20;[20/0];via 64.71.137.241
B;237600;5.215.176.0;20;[20/0];via 64.71.137.241
B;237600;5.215.192.0;18;[20/0];via 64.71.137.241
B;237600;5.215.192.0;20;[20/0];via 64.71.137.241
B;237600;5.215.208.0;20;[20/0];via 64.71.137.241
B;237600;5.215.224.0;20;[20/0];via 64.71.137.241
B;237600;5.215.240.0;20;[20/0];via 64.71.137.241
B;4081;5.216.0.0;16;[20/0];via 4.68.4.46
B;4081;5.216.0.0;17;[20/0];via 4.68.4.46
B;4081;5.216.0.0;18;[20/0];via 4.68.4.46
B;4081;5.216.0.0;20;[20/0];via 4.68.4.46
B;4081;5.216.16.0;20;[20/0];via 4.68.4.46
B;4081;5.216.32.0;20;[20/0];via 4.68.4.46
B;4081;5.216.48.0;20;[20/0];via 4.68.4.46
B;4081;5.216.64.0;18;[20/0];via 4.68.4.46
B;4081;5.216.64.0;20;[20/0];via 4.68.4.46
B;4081;5.216.80.0;20;[20/0];via 4.68.4.46
B;4081;5.216.96.0;20;[20/0];via 4.68.4.46
B;4081;5.216.112.0;20;[20/0];via 4.68.4.46
B;446400;5.216.128.0;17;[20/0];via 64.71.137.241
B;446400;5.216.128.0;18;[20/0];via 64.71.137.241
B;446400;5.216.128.0;20;[20/0];via 64.71.137.241
B;446400;5.216.144.0;20;[20/0];via 64.71.137.241
B;446400;5.216.160.0;20;[20/0];via 64.71.137.241
B;446400;5.216.176.0;20;[20/0];via 64.71.137.241
B;446400;5.216.192.0;18;[20/0];via 64.71.137.241
B;446400;5.216.192.0;20;[20/0];via 64.71.137.241
B;446400;5.216.208.0;20;[20/0];via 64.71.137.241
B;446400;5.216.224.0;20;[20/0];via 64.71.137.241
B;446400;5.216.240.0;20;[20/0];via 64.71.137.241
B;237600;5.217.0.0;17;[20/0];via 4.68.4.46
B;237600;5.217.0.0;18;[20/0];via 4.68.4.46
B;280800;5.217.0.0;20;[20/0];via 64.71.137.241
B;280800;5.217.16.0;20;[20/0];via 64.71.137.241
B;280800;5.217.32.0;20;[20/0];via 64.71.137.241
B;280800;5.217.48.0;20;[20/0];via 64.71.137.241
B;237600;5.217.64.0;18;[20/0];via 4.68.4.46
B;280800;5.217.64.0;20;[20/0];via 64.71.137.241
B;280800;5.217.80.0;20;[20/0];via 64.71.137.241
B;280800;5.217.96.0;20;[20/0];via 64.71.137.241
B;280800;5.217.112.0;20;[20/0];via 64.71.137.241
B;237600;5.217.128.0;17;[20/0];via 64.71.137.241
B;15553;5.217.128.0;18;[20/10];via 89.149.178.10
B;237600;5.217.128.0;20;[20/0];via 64.71.137.241
B;237600;5.217.144.0;20;[20/0];via 64.71.137.241
B;237600;5.217.160.0;20;[20/0];via 64.71.137.241
B;237600;5.217.176.0;20;[20/0];via 64.71.137.241
B;237600;5.217.192.0;18;[20/0];via 64.71.137.241
B;237600;5.217.192.0;20;[20/0];via 64.71.137.241
B;237600;5.217.208.0;20;[20/0];via 64.71.137.241
B;237600;5.217.224.0;20;[20/0];via 64.71.137.241
B;237600;5.217.240.0;20;[20/0];via 64.71.137.241
B;241200;5.218.0.0;16;[20/0];via 4.68.4.46
B;237600;5.218.0.0;17;[20/0];via 4.68.4.46
B;1641600;5.218.0.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.16.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.32.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.48.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.64.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.80.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.96.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.112.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.128.0;17;[20/0];via 4.68.4.46
B;1641600;5.218.128.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.144.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.160.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.176.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.192.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.208.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.224.0;20;[20/0];via 4.68.4.46
B;1641600;5.218.240.0;20;[20/0];via 4.68.4.46
B;129600;5.219.0.0;17;[20/0];via 64.71.137.241
B;129600;5.219.128.0;17;[20/0];via 64.71.137.241
B;1641600;5.224.0.0;15;[20/0];via 64.71.137.241
B;1641600;5.226.0.0;21;[20/0];via 202.232.0.2
B;169200;5.226.8.0;21;[20/10];via 89.149.178.10
B;1728000;5.226.8.0;24;[20/0];via 12.0.1.63
B;1728000;5.226.9.0;24;[20/0];via 12.0.1.63
B;1728000;5.226.10.0;24;[20/0];via 12.0.1.63
B;1728000;5.226.11.0;24;[20/0];via 12.0.1.63
B;1728000;5.226.12.0;24;[20/0];via 12.0.1.63
B;1728000;5.226.13.0;24;[20/0];via 12.0.1.63
B;1641600;5.226.16.0;21;[20/0];via 4.68.4.46
B;1641600;5.226.16.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.17.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.18.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.19.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.20.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.21.0;24;[20/0];via 64.71.137.241
B;1641600;5.226.22.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.23.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.24.0;23;[20/0];via 4.68.4.46
B;1641600;5.226.24.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.25.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.27.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.28.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.29.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.30.0;24;[20/0];via 4.68.4.46
B;1641600;5.226.31.0;24;[20/0];via 217.192.89.50
B;864000;5.226.32.0;21;[20/0];via 64.71.137.241
B;1382400;5.226.40.0;21;[20/0];via 64.71.137.241
B;1641600;5.226.48.0;22;[20/0];via 202.232.0.2
B;1641600;5.226.48.0;24;[20/0];via 202.232.0.2
B;1641600;5.226.49.0;24;[20/0];via 64.71.137.241
B;1641600;5.226.50.0;24;[20/0];via 64.71.137.241
B;1641600;5.226.51.0;24;[20/0];via 64.71.137.241
B;1728000;5.226.56.0;21;[20/0];via 12.0.1.63
B;1728000;5.226.56.0;24;[20/0];via 12.0.1.63
B;169200;5.226.57.0;24;[20/10];via 89.149.178.10
B;169200;5.226.60.0;24;[20/10];via 89.149.178.10
B;1296000;5.226.64.0;18;[20/0];via 217.192.89.50
B;1296000;5.226.128.0;23;[20/0];via 217.192.89.50
B;1296000;5.226.130.0;23;[20/0];via 217.192.89.50
B;1296000;5.226.132.0;24;[20/0];via 217.192.89.50
B;1555200;5.226.133.0;24;[20/0];via 64.71.137.241
B;1296000;5.226.135.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.136.0;21;[20/0];via 217.192.89.50
B;1641600;5.226.138.0;24;[20/0];via 64.71.137.241
B;1123200;5.226.144.0;21;[20/0];via 64.71.137.241
B;244800;5.226.146.0;24;[20/0];via 64.71.137.241
B;1728000;5.226.153.0;24;[20/0];via 64.71.137.241
B;52609;5.226.154.0;23;[20/0];via 202.232.0.2
B;52609;5.226.154.0;24;[20/0];via 202.232.0.2
B;52609;5.226.155.0;24;[20/0];via 202.232.0.2
B;52609;5.226.156.0;24;[20/0];via 202.232.0.2
B;1814400;5.226.158.0;24;[20/0];via 217.192.89.50
B;1814400;5.226.159.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.160.0;21;[20/0];via 91.218.184.60
B;1641600;5.226.168.0;24;[20/0];via 217.192.89.50
B;1641600;5.226.169.0;24;[20/0];via 209.124.176.223
B;1641600;5.226.170.0;24;[20/0];via 209.124.176.223
B;169200;5.226.171.0;24;[20/10];via 89.149.178.10
B;1641600;5.226.172.0;24;[20/0];via 217.192.89.50
B;169200;5.226.173.0;24;[20/10];via 89.149.178.10
B;1641600;5.226.174.0;24;[20/0];via 209.124.176.223
B;1641600;5.226.175.0;24;[20/0];via 209.124.176.223
B;1641600;5.226.177.0;24;[20/0];via 4.68.4.46
B;1641600;5.226.179.0;24;[20/0];via 202.232.0.2
B;1641600;5.226.181.0;24;[20/0];via 202.232.0.2
B;1641600;5.226.192.0;18;[20/0];via 64.71.137.241
B;1641600;5.226.192.0;20;[20/0];via 64.71.137.241
B;1641600;5.226.208.0;20;[20/0];via 64.71.137.241
B;1728000;5.227.0.0;17;[20/0];via 202.232.0.2
B;133200;5.227.0.0;18;[20/0];via 193.0.0.56
B;1728000;5.227.0.0;21;[20/0];via 202.232.0.2
B;1296000;5.227.24.0;22;[20/0];via 202.232.0.2
B;133200;5.227.64.0;19;[20/0];via 64.71.137.241
B;133200;5.227.96.0;20;[20/0];via 64.71.137.241
B;133200;5.227.112.0;22;[20/0];via 64.71.137.241
B;133200;5.227.116.0;23;[20/0];via 64.71.137.241
B;4147200;5.227.118.0;24;[20/0];via 202.232.0.2
B;4147200;5.227.120.0;23;[20/0];via 202.232.0.2
B;1728000;5.227.122.0;24;[20/0];via 202.232.0.2
B;1728000;5.227.123.0;24;[20/0];via 202.232.0.2
B;1728000;5.227.124.0;22;[20/0];via 4.68.4.46
B;133200;5.227.128.0;18;[20/0];via 64.71.137.241
B;1209600;5.227.160.0;20;[20/0];via 202.232.0.2
B;1728000;5.227.176.0;20;[20/0];via 202.232.0.2
B;277200;5.227.192.0;19;[20/0];via 202.232.0.2
B;2592000;5.227.224.0;19;[20/0];via 202.232.0.2
B;3888000;5.228.0.0;16;[20/0];via 202.232.0.2
B;3888000;5.228.80.0;23;[20/0];via 202.232.0.2
B;3888000;5.228.82.0;23;[20/0];via 202.232.0.2
B;1641600;5.229.0.0;16;[20/0];via 64.71.137.241
B;1641600;5.229.0.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.4.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.8.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.12.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.16.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.20.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.24.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.28.0;22;[20/0];via 217.192.89.50
B;1641600;5.229.32.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.36.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.40.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.44.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.48.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.52.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.56.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.60.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.64.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.68.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.72.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.76.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.80.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.84.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.88.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.100.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.104.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.108.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.112.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.116.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.120.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.124.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.128.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.140.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.144.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.148.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.152.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.156.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.160.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.164.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.168.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.172.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.176.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.180.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.184.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.188.0;22;[20/0];via 202.232.0.2
B;1641600;5.229.208.0;22;[20/0];via 64.71.137.241
B;1641600;5.229.212.0;23;[20/0];via 64.71.137.241
B;1641600;5.229.216.0;21;[20/0];via 64.71.137.241
B;1641600;5.230.0.0;15;[20/0];via 64.71.137.241
B;208800;5.230.1.0;24;[20/0];via 64.71.137.241
B;208800;5.230.2.0;24;[20/0];via 64.71.137.241
B;208800;5.230.3.0;24;[20/0];via 64.71.137.241
B;208800;5.230.4.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.7.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.11.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.20.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.22.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.23.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.24.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.25.0;24;[20/0];via 64.71.137.241
B;208800;5.230.26.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.27.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.28.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.30.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.31.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.32.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.48.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.65.0;24;[20/0];via 64.71.137.241
B;208800;5.230.66.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.67.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.68.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.69.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.71.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.72.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.78.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.84.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.85.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.89.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.90.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.91.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.93.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.96.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.107.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.109.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.126.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.127.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.130.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.133.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.134.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.136.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.137.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.140.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.141.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.142.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.145.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.146.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.147.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.148.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.152.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.153.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.154.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.156.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.158.0;24;[20/0];via 64.71.137.241
B;241200;5.230.159.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.164.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.180.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.186.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.200.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.222.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.224.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.225.0;24;[20/0];via 64.71.137.241
B;85374;5.230.226.0;24;[20/0];via 4.68.4.46
B;1181;5.230.227.0;24;[20/0];via 4.68.4.46
B;1641600;5.230.234.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.236.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.247.0;24;[20/0];via 64.71.137.241
B;1641600;5.230.255.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.64.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.65.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.78.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.88.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.95.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.126.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.127.0;24;[20/0];via 64.71.137.241
B;864000;5.231.128.0;18;[20/0];via 202.232.0.2
B;1641600;5.231.197.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.199.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.224.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.237.0;24;[20/0];via 64.71.137.241
B;1641600;5.231.255.0;24;[20/0];via 64.71.137.241
B;324000;5.232.0.0;18;[20/0];via 64.71.137.241
B;61850;5.232.64.0;19;[20/0];via 4.68.4.46
B;61850;5.232.96.0;19;[20/0];via 4.68.4.46
B;324000;5.232.128.0;19;[20/0];via 64.71.137.241
B;324000;5.232.160.0;20;[20/0];via 64.71.137.241
B;324000;5.232.176.0;20;[20/0];via 64.71.137.241
B;183600;5.232.192.0;20;[20/0];via 4.68.4.46
B;324000;5.232.208.0;21;[20/0];via 64.71.137.241
B;151200;5.232.216.0;21;[20/0];via 64.71.137.241
B;151200;5.232.224.0;19;[20/0];via 64.71.137.241
B;324000;5.233.0.0;19;[20/0];via 64.71.137.241
B;129600;5.233.32.0;21;[20/0];via 64.71.137.241
B;140400;5.233.40.0;22;[20/0];via 64.71.137.241
B;324000;5.233.44.0;23;[20/0];via 64.71.137.241
B;129600;5.233.46.0;23;[20/0];via 64.71.137.241
B;97200;5.233.48.0;20;[20/0];via 64.71.137.241
B;129600;5.233.64.0;19;[20/0];via 64.71.137.241
B;140400;5.233.96.0;20;[20/0];via 64.71.137.241
B;140400;5.233.112.0;21;[20/0];via 64.71.137.241
B;140400;5.233.120.0;21;[20/0];via 64.71.137.241
B;140400;5.233.128.0;19;[20/0];via 64.71.137.241
B;237600;5.233.160.0;19;[20/0];via 4.68.4.46
B;237600;5.233.192.0;19;[20/0];via 4.68.4.46
B;194400;5.233.224.0;20;[20/0];via 94.142.247.3
B;237600;5.233.240.0;21;[20/0];via 64.71.137.241
B;324000;5.233.248.0;23;[20/0];via 64.71.137.241
B;324000;5.233.250.0;23;[20/0];via 64.71.137.241
B;140400;5.233.252.0;23;[20/0];via 64.71.137.241
B;151200;5.233.254.0;23;[20/0];via 64.71.137.241
B;16619;5.234.0.0;19;[20/0];via 37.139.139.17
B;16619;5.234.32.0;22;[20/0];via 37.139.139.17
B;140400;5.234.36.0;22;[20/0];via 64.71.137.241
B;140400;5.234.40.0;22;[20/0];via 64.71.137.241
B;140400;5.234.44.0;23;[20/0];via 64.71.137.241
B;280800;5.234.46.0;23;[20/0];via 64.71.137.241
B;129600;5.234.48.0;20;[20/0];via 64.71.137.241
B;129600;5.234.64.0;19;[20/0];via 64.71.137.241
B;280800;5.234.96.0;19;[20/0];via 64.71.137.241
B;237600;5.234.128.0;19;[20/0];via 64.71.137.241
B;237600;5.234.160.0;21;[20/0];via 64.71.137.241
B;237600;5.234.168.0;21;[20/0];via 64.71.137.241
B;237600;5.234.176.0;21;[20/0];via 64.71.137.241
B;237600;5.234.184.0;21;[20/0];via 64.71.137.241
B;280800;5.234.192.0;20;[20/0];via 64.71.137.241
B;280800;5.234.208.0;21;[20/0];via 64.71.137.241
B;280800;5.234.216.0;22;[20/0];via 64.71.137.241
B;280800;5.234.220.0;22;[20/0];via 64.71.137.241
B;237600;5.234.224.0;19;[20/0];via 64.71.137.241
B;241200;5.235.0.0;17;[20/0];via 64.71.137.241
B;237600;5.235.128.0;20;[20/0];via 64.71.137.241
B;237600;5.235.144.0;22;[20/0];via 64.71.137.241
B;237600;5.235.148.0;23;[20/0];via 64.71.137.241
B;237600;5.235.150.0;23;[20/0];via 64.71.137.241
B;237600;5.235.152.0;21;[20/0];via 64.71.137.241
B;237600;5.235.160.0;20;[20/0];via 64.71.137.241
B;237600;5.235.176.0;21;[20/0];via 64.71.137.241
B;237600;5.235.184.0;23;[20/0];via 64.71.137.241
B;237600;5.235.186.0;23;[20/0];via 64.71.137.241
B;237600;5.235.188.0;22;[20/0];via 64.71.137.241
B;280800;5.235.192.0;18;[20/0];via 64.71.137.241
B;280800;5.235.192.0;20;[20/0];via 64.71.137.241
B;280800;5.235.211.0;24;[20/0];via 64.71.137.241
B;280800;5.235.212.0;22;[20/0];via 64.71.137.241
B;280800;5.235.216.0;21;[20/0];via 64.71.137.241
B;237600;5.235.224.0;21;[20/0];via 64.71.137.241
B;237600;5.235.236.0;22;[20/0];via 64.71.137.241
B;237600;5.235.240.0;20;[20/0];via 64.71.137.241
B;140400;5.236.0.0;18;[20/0];via 64.71.137.241
B;183600;5.236.64.0;19;[20/0];via 64.71.137.241
B;140400;5.236.96.0;21;[20/0];via 64.71.137.241
B;280800;5.236.104.0;23;[20/0];via 64.71.137.241
B;129600;5.236.106.0;23;[20/0];via 64.71.137.241
B;151200;5.236.108.0;23;[20/0];via 64.71.137.241
B;140400;5.236.110.0;23;[20/0];via 64.71.137.241
B;151200;5.236.112.0;20;[20/0];via 64.71.137.241
B;140400;5.236.128.0;20;[20/0];via 64.71.137.241
B;140400;5.236.144.0;21;[20/0];via 64.71.137.241
B;140400;5.236.156.0;22;[20/0];via 64.71.137.241
B;140400;5.236.160.0;19;[20/0];via 64.71.137.241
B;140400;5.236.192.0;22;[20/0];via 64.71.137.241
B;140400;5.236.196.0;23;[20/0];via 64.71.137.241
B;140400;5.236.198.0;23;[20/0];via 64.71.137.241
B;140400;5.236.200.0;21;[20/0];via 64.71.137.241
B;151200;5.236.208.0;20;[20/0];via 64.71.137.241
B;151200;5.236.224.0;19;[20/0];via 64.71.137.241
B;284400;5.237.0.0;16;[20/0];via 12.0.1.63
B;237600;5.237.128.0;18;[20/0];via 64.71.137.241
B;280800;5.237.192.0;18;[20/0];via 64.71.137.241
B;140400;5.238.0.0;17;[20/0];via 64.71.137.241
B;324000;5.238.0.0;19;[20/0];via 64.71.137.241
B;151200;5.238.32.0;20;[20/0];via 64.71.137.241
B;324000;5.238.48.0;22;[20/0];via 64.71.137.241
B;324000;5.238.64.0;19;[20/0];via 64.71.137.241
B;324000;5.238.96.0;21;[20/0];via 64.71.137.241
B;140400;5.238.104.0;22;[20/0];via 64.71.137.241
B;140400;5.238.108.0;23;[20/0];via 64.71.137.241
B;151200;5.238.112.0;20;[20/0];via 64.71.137.241
B;237600;5.238.128.0;20;[20/0];via 64.71.137.241
B;237600;5.238.144.0;22;[20/0];via 64.71.137.241
B;140400;5.238.148.0;22;[20/0];via 64.71.137.241
B;140400;5.238.152.0;21;[20/0];via 64.71.137.241
B;140400;5.238.160.0;19;[20/0];via 64.71.137.241
B;140400;5.238.192.0;18;[20/0];via 64.71.137.241
B;6145;5.239.0.0;17;[20/0];via 64.71.137.241
B;140400;5.239.128.0;20;[20/0];via 64.71.137.241
B;237600;5.239.144.0;20;[20/0];via 64.71.137.241
B;140400;5.239.172.0;22;[20/0];via 64.71.137.241
B;237600;5.239.176.0;22;[20/0];via 64.71.137.241
B;237600;5.239.180.0;22;[20/0];via 64.71.137.241
